type	ear	pollen	target_id
mRNA	1.56241	6.0093	Transcript_2180
mRNA	0.0	6.77371	Transcript_2182
mRNA	0.0	0.0	Transcript_2183
mRNA	0.9535459999999999	3.93048	Transcript_2186
mRNA	0.0	4.579680000000001	Transcript_2190
mRNA	15.5328	20.1488	Transcript_2191
mRNA	0.0	0.665999	Transcript_2196
mRNA	0.0	6.92007	Transcript_2206
mRNA	0.0	8.89226	Transcript_2207
mRNA	3.3387599999999997	5.3759	Transcript_2208
mRNA	3.1933	5.91635	Transcript_2209
mRNA	9.13988	10.9085	Transcript_2210
mRNA	4.469040000000001	8.717830000000001	Transcript_2211
mRNA	0.433778	7.4126199999999995	Transcript_2212
mRNA	0.0	2.55676e-09	Transcript_2214
mRNA	5.5331	6.6861	Transcript_2215
mRNA	2.9515	2.09872	Transcript_2216
mRNA	2.68763	3.47454	Transcript_2217
mRNA	0.655833	6.29402	Transcript_2219
mRNA	4.41175	6.13379	Transcript_2224
mRNA	6.1651	4.85043	Transcript_2225
mRNA	0.879243	5.17071	Transcript_2229
mRNA	2.43853	0.932702	Transcript_2230
mRNA	0.0	1.06936	Transcript_2232
mRNA	0.0	1.0391	Transcript_2233
mRNA	3.48293	5.20498	Transcript_2235
mRNA	37.287	46.222	Transcript_2236
mRNA	7.05218e-09	9.53398	Transcript_2238
mRNA	5.053380000000001	2.74344	Transcript_2240
mRNA	6.2199599999999995	4.00666	Transcript_2243
mRNA	0.0	6.08539	Transcript_2244
mRNA	0.0	0.674127	Transcript_2245
mRNA	0.0	1.44266	Transcript_2252
mRNA	0.9496610000000001	7.54685	Transcript_2254
mRNA	0.0	12.431	Transcript_2255
mRNA	1.3314700000000002	3.30284	Transcript_2256
mRNA	0.0922949	8.11692	Transcript_2257
mRNA	0.0	4.15029	Transcript_2258
mRNA	0.0	0.0	Transcript_2259
mRNA	1.7877900000000002	7.195130000000001	Transcript_2260
mRNA	0.43042600000000003	9.8689	Transcript_2261
mRNA	0.0	10.9996	Transcript_2262
mRNA	0.642759	2.65232	Transcript_2263
mRNA	4.46884	2.7827900000000003	Transcript_2264
mRNA	0.000118776	2.29414	Transcript_2265
mRNA	0.543296	0.0	Transcript_2268
mRNA	0.0	3.5744	Transcript_2269
mRNA	0.5591729999999999	1.00809	Transcript_2270
mRNA	7.56977	4.11024	Transcript_2271
mRNA	0.0	2.55754	Transcript_2272
mRNA	0.0	4.3551	Transcript_2273
mRNA	0.0	9.15557e-06	Transcript_2274
mRNA	1.20029e-06	0.814288	Transcript_2276
mRNA	2.5792599999999997	1.59618	Transcript_2277
mRNA	0.0	0.0	Transcript_2278
mRNA	9.698820000000002e-07	16.7075	Transcript_2280
mRNA	2.65577	19.8714	Transcript_2281
mRNA	3.9482199999999996	82.995	Transcript_2283
mRNA	6.87178	8.04306	Transcript_2284
mRNA	0.0	3.86995	Transcript_2285
mRNA	0.42245699999999997	2.84246	Transcript_2286
mRNA	0.0	0.5841609999999999	Transcript_2288
mRNA	0.0	4.7801	Transcript_2289
mRNA	0.0	2.30475	Transcript_2295
mRNA	10.5584	7.71108	Transcript_2296
mRNA	6.10422e-07	1.15333	Transcript_2298
mRNA	0.0	0.0174982	Transcript_2299
mRNA	0.0	8.16625	Transcript_2300
mRNA	0.727676	8.86272	Transcript_2301
mRNA	8.955680000000001	17.2528	Transcript_2303
mRNA	7.30903	5.55923	Transcript_2304
mRNA	1.62581	2.96538	Transcript_2305
mRNA	0.0	1.60188	Transcript_2309
mRNA	0.0	22.3431	Transcript_2313
mRNA	1.55187	4.76165	Transcript_2314
mRNA	0.0	14.4496	Transcript_2315
mRNA	3.3019300000000005	0.8817450000000001	Transcript_2316
mRNA	3.4184300000000003	0.631774	Transcript_2317
mRNA	0.754066	3.36944	Transcript_2318
mRNA	0.873448	3.56316	Transcript_2319
mRNA	9.45984	6.37303	Transcript_2326
mRNA	3.58998	4.35416	Transcript_2327
mRNA	0.37750900000000004	45.692	Transcript_2329
mRNA	0.69758	3.2178	Transcript_2330
mRNA	0.0	0.218385	Transcript_2333
mRNA	81.2143	110.6	Transcript_2334
mRNA	0.0	0.8878790000000001	Transcript_2335
mRNA	0.471425	5.778919999999999	Transcript_2336
mRNA	0.0	0.9713280000000001	Transcript_2337
mRNA	1.57722	6.97763	Transcript_2338
mRNA	2.8919799999999998	3.4116800000000005	Transcript_2339
mRNA	0.0	6.2053	Transcript_2340
mRNA	11.3295	9.20852	Transcript_2341
mRNA	0.395442	2.01336	Transcript_2343
mRNA	1.1708e-09	2.77733	Transcript_2344
mRNA	7.83286	2.63082	Transcript_2345
mRNA	0.0	0.7995399999999999	Transcript_2346
mRNA	0.5260819999999999	1.83685	Transcript_2348
mRNA	0.0	3.6240099999999997	Transcript_2349
mRNA	0.0	7.998810000000001	Transcript_2351
mRNA	17.0184	1.31532e-05	Transcript_2355
mRNA	0.0	14.9005	Transcript_2356
mRNA	2.5034099999999997	3.0861	Transcript_2357
mRNA	7.37323	58.0246	Transcript_2360
mRNA	0.054559500000000004	26.6009	Transcript_2362
mRNA	3.57091	6.708410000000001	Transcript_2363
mRNA	1.27967	2.65322	Transcript_2364
mRNA	3.7060199999999996	4.33936	Transcript_2365
mRNA	0.0	27.4642	Transcript_2366
mRNA	0.0	6.144419999999999	Transcript_2367
mRNA	0.363561	1.19906	Transcript_2368
mRNA	0.157727	2.91026	Transcript_2370
mRNA	0.0	2.91584	Transcript_2371
mRNA	0.0	1.04169	Transcript_2373
mRNA	0.0	3.17347	Transcript_2376
mRNA	1.66772	23.4108	Transcript_2377
mRNA	4.55885	3.62659	Transcript_2380
mRNA	11.4992	20.8547	Transcript_2381
mRNA	0.0	2.55377	Transcript_2385
mRNA	0.0	0.388257	Transcript_2386
mRNA	7.77675	39.7494	Transcript_2388
mRNA	0.0	2.41892	Transcript_2389
mRNA	0.0	2.7356700000000003	Transcript_2390
mRNA	0.0	3.07597	Transcript_2391
mRNA	9.00908	7.97054	Transcript_2393
mRNA	1.48274e-07	7.660019999999999	Transcript_2394
mRNA	13.0129	2.8007	Transcript_2395
mRNA	0.0	1.5663	Transcript_2396
mRNA	4.4676599999999995	4.50598	Transcript_2399
mRNA	4.70785	4.64048	Transcript_2400
mRNA	3.08324	5.14245	Transcript_2401
mRNA	0.0	1.44919	Transcript_2402
mRNA	0.491486	5.66365	Transcript_2403
mRNA	2.05611	5.96964	Transcript_2405
mRNA	0.0	2.35337	Transcript_2406
mRNA	0.0	2.33663	Transcript_2409
mRNA	5.58806	5.17801	Transcript_2410
mRNA	0.0	1.66945	Transcript_2412
mRNA	0.0	2.80062	Transcript_2413
mRNA	2.2709599999999996	0.361342	Transcript_2414
mRNA	2.21569	3.57195	Transcript_2417
mRNA	0.166548	16.6551	Transcript_2420
mRNA	1.13211	1.53449	Transcript_2421
mRNA	1.62384	0.0	Transcript_2423
mRNA	7.17532	18.7128	Transcript_2425
mRNA	0.911941	2.11939	Transcript_2426
mRNA	0.39577399999999996	0.95509	Transcript_2427
mRNA	0.0	5.3979800000000004	Transcript_2428
mRNA	0.0	1.1909299999999998	Transcript_2429
mRNA	1.89893e-05	2.98695	Transcript_2431
mRNA	11.4766	1.8751	Transcript_2432
mRNA	0.8617549999999999	2.30189	Transcript_2434
mRNA	0.0	2.79265	Transcript_2435
mRNA	2.3972	6.79966	Transcript_2436
mRNA	0.00818379	3.58371	Transcript_2437
mRNA	2.22779	13.6822	Transcript_2438
mRNA	0.0	3.2033400000000003	Transcript_2440
mRNA	0.0	2.27698	Transcript_2441
mRNA	1.22527	2.09426	Transcript_2442
mRNA	0.614913	3.67131	Transcript_2443
mRNA	0.0	0.832405	Transcript_2444
mRNA	1.38114	2.28707	Transcript_2445
mRNA	1.02017	25.6999	Transcript_2447
mRNA	0.0	0.0	Transcript_2448
mRNA	0.0	2.21162	Transcript_2449
mRNA	0.0	8.11304	Transcript_2452
mRNA	4.60386	37.0372	Transcript_2453
mRNA	0.505482	3.26085	Transcript_2454
mRNA	46.5789	54.6651	Transcript_2455
mRNA	16.3232	10.1651	Transcript_2456
mRNA	0.0	9.46597	Transcript_2457
mRNA	0.0	14.6467	Transcript_2458
mRNA	0.0	5.89204	Transcript_2459
mRNA	0.0	12.2772	Transcript_2460
mRNA	4.89642	27.693	Transcript_2462
mRNA	8.3412e-08	7.11468	Transcript_2464
mRNA	0.0	6.883660000000001	Transcript_2465
mRNA	1.1545799999999999e-05	17.9833	Transcript_2466
mRNA	3.98029	11.9313	Transcript_2468
mRNA	2.43335	2.22987	Transcript_2469
mRNA	0.0	9.45307	Transcript_2470
mRNA	2.7260299999999997	41.9238	Transcript_2471
mRNA	0.00670598	0.180647	Transcript_2472
mRNA	1.7179900000000001	1.38103	Transcript_2479
mRNA	0.0	1.14947	Transcript_2481
mRNA	0.0	8.72306	Transcript_2482
mRNA	3.02395	0.942825	Transcript_2484
mRNA	4.47426e-06	4.68232	Transcript_2486
mRNA	0.0	11.3488	Transcript_2493
mRNA	1.43265	2.8427	Transcript_2497
mRNA	2.1564900000000002	5.55612	Transcript_2498
mRNA	0.0	0.0	Transcript_2499
mRNA	2.1185	5.67706	Transcript_2506
mRNA	0.0	11.6706	Transcript_2507
mRNA	0.470112	3.39057	Transcript_2508
mRNA	0.108609	3.20743	Transcript_2513
mRNA	2.86805	2.0598	Transcript_2521
mRNA	0.0	0.0	Transcript_2522
mRNA	0.761997	6.29397	Transcript_2537
mRNA	0.0	0.8840110000000001	Transcript_2538
mRNA	0.0	0.0	Transcript_2540
mRNA	0.0	0.0	Transcript_2542
mRNA	0.0	0.0	Transcript_2550
mRNA	5.41605	2.47309	Transcript_2558
mRNA	4.07335	5.80885	Transcript_2559
mRNA	0.0	0.0	Transcript_2567
mRNA	3.5508	2.93745	Transcript_2580
mRNA	0.0	3.0268	Transcript_2583
mRNA	0.8382629999999999	2.94029	Transcript_2587
mRNA	0.0	3.4356	Transcript_2619
mRNA	0.0	0.016711	Transcript_2629
mRNA	0.0	2.2543900000000003	Transcript_2669
mRNA	9.81509e-08	0.429957	Transcript_2671
mRNA	0.0	1.86038	Transcript_2678
mRNA	2.98333	1.9050599999999998	Transcript_2683
mRNA	0.0	2.5655099999999997	Transcript_2686
mRNA	2.73706	4.763719999999999	Transcript_2691
mRNA	1.44169	1.6375600000000001	Transcript_2695
mRNA	3.8882	3.6331900000000004	Transcript_2702
mRNA	0.0	1.8285	Transcript_2704
mRNA	0.0	2.80649	Transcript_2708
mRNA	0.543773	2.36465	Transcript_2709
mRNA	0.0	0.845808	Transcript_2710
mRNA	0.0	6.07838	Transcript_2711
mRNA	2.88967	3.09057	Transcript_2717
mRNA	2.20763	0.0	Transcript_2726
mRNA	0.0	0.0	Transcript_2737
mRNA	0.0	3.77814	Transcript_2739
mRNA	0.0	0.684454	Transcript_2743
mRNA	0.0	5.17783	Transcript_2744
mRNA	0.0	1.99164e-07	Transcript_2745
mRNA	1.81387	2.2151	Transcript_2746
mRNA	0.0	0.898124	Transcript_2800
mRNA	3.20065	2.5789400000000002	Transcript_2808
mRNA	0.382454	1.7269599999999998	Transcript_2823
mRNA	0.0	1.7687400000000002	Transcript_2848
mRNA	0.263902	1.51931	Transcript_2849
mRNA	5.5900399999999994e-09	15.5292	Transcript_2852
mRNA	0.714765	1.5368700000000002	Transcript_2853
mRNA	4.10764	22.5955	Transcript_2854
mRNA	0.0	4.904319999999999	Transcript_2857
mRNA	0.0326949	10.2152	Transcript_2858
mRNA	2.00001	2.7374400000000003	Transcript_2859
mRNA	0.0	3.52178	Transcript_2860
mRNA	0.0	0.960508	Transcript_2861
mRNA	1.8487099999999999	0.526798	Transcript_2864
mRNA	0.0	0.9180309999999999	Transcript_2869
mRNA	6.22368	9.44307	Transcript_2873
mRNA	0.0	1.65146	Transcript_2874
mRNA	0.0	5.3981	Transcript_2875
mRNA	0.00135849	3.86531	Transcript_2877
mRNA	4.06109e-09	9.24216	Transcript_2878
mRNA	0.0	0.0	Transcript_2879
mRNA	0.0	0.9526819999999999	Transcript_2881
mRNA	0.0	4.04915	Transcript_2882
mRNA	2.7837800000000003e-05	0.323668	Transcript_2883
mRNA	2.62414	3.14927	Transcript_2884
mRNA	0.0	2.24172	Transcript_2886
mRNA	0.0	4.92579	Transcript_2890
mRNA	0.0	5.38623	Transcript_2891
mRNA	1.30754	3.6327199999999995	Transcript_2894
mRNA	0.0	6.0151699999999995	Transcript_2895
mRNA	2.0081	2.02964	Transcript_2896
mRNA	0.0	0.396038	Transcript_2899
mRNA	0.0	12.2427	Transcript_2903
mRNA	0.0	0.28444899999999995	Transcript_2905
mRNA	0.0	1.81037	Transcript_2906
mRNA	0.0	7.654139999999999	Transcript_2910
mRNA	0.0	10.6985	Transcript_2912
mRNA	30.5068	62.4512	Transcript_2913
mRNA	4.97588	13.2409	Transcript_2914
mRNA	0.7107720000000001	2.58732	Transcript_2916
mRNA	0.0	1.39523	Transcript_2917
mRNA	1.74213e-06	0.0	Transcript_2918
mRNA	0.0	0.0	Transcript_2921
mRNA	0.0	1.8890200000000001	Transcript_2922
mRNA	0.0	2.44773	Transcript_2929
mRNA	1.8491	0.0832262	Transcript_2932
mRNA	1.58704	3.4169699999999996	Transcript_2933
mRNA	0.21713200000000002	1.3166200000000001	Transcript_2934
mRNA	4.14771	2.54448	Transcript_2938
mRNA	0.912118	1.8636700000000002	Transcript_2940
mRNA	4.4423900000000005	2.30965	Transcript_2941
mRNA	0.0	4.95844	Transcript_2943
mRNA	0.0	4.89821	Transcript_2945
mRNA	0.0	4.0598000000000005e-06	Transcript_2946
mRNA	1.74158	5.49739	Transcript_2948
mRNA	0.0	1.35667	Transcript_2949
mRNA	1.27785e-08	7.42793	Transcript_2950
mRNA	0.0	2.46772	Transcript_2951
mRNA	0.0	7.44354	Transcript_2952
mRNA	0.0	5.25991	Transcript_2953
mRNA	5.22352	4.20111	Transcript_2954
mRNA	3.47862	4.32456	Transcript_2958
mRNA	1.25262	11.9028	Transcript_2959
mRNA	1.76247	1.95055	Transcript_2970
mRNA	0.0	3.7804699999999998	Transcript_2971
mRNA	0.0	0.0	Transcript_2979
mRNA	0.161493	3.2450900000000003	Transcript_2986
mRNA	0.0	3.0198	Transcript_2992
mRNA	0.0	0.0	Transcript_2994
mRNA	6.1077900000000005	6.619510000000001	Transcript_2997
mRNA	9.013069999999999	6.753139999999999	Transcript_3002
mRNA	1.32379	3.19995	Transcript_3019
mRNA	0.0	1.2507700000000002	Transcript_3022
mRNA	3.37245	1.35869	Transcript_3028
mRNA	4.62122	2.98254	Transcript_3029
mRNA	0.0207844	24.8067	Transcript_3031
mRNA	0.0	2.72608	Transcript_3043
mRNA	3.8673599999999997	2.9877	Transcript_3044
mRNA	0.0	7.53982e-05	Transcript_3053
mRNA	10.7706	20.3101	Transcript_3054
mRNA	0.0	5.04079	Transcript_3066
mRNA	0.0	0.0	Transcript_3075
mRNA	0.0	0.0	Transcript_3083
mRNA	5.03934	5.54065	Transcript_3096
mRNA	4.56891	4.02341	Transcript_3102
mRNA	0.0	0.640927	Transcript_3103
mRNA	0.0	1.93167	Transcript_3105
mRNA	0.0	1.08796	Transcript_3123
mRNA	2.28134	13.6252	Transcript_3129
mRNA	0.0	3.7157699999999996	Transcript_3131
mRNA	1.15785	2.76682	Transcript_3141
mRNA	2.40814	3.3117900000000002	Transcript_3149
mRNA	1.3072499999999999e-06	7.14946	Transcript_3157
mRNA	1.81634	3.81829	Transcript_3162
mRNA	0.0	1.7178400000000003	Transcript_3170
mRNA	0.0	2.78831	Transcript_3181
mRNA	7.37781	33.0216	Transcript_3183
mRNA	0.0	4.26388	Transcript_3185
mRNA	2.44179	5.8249	Transcript_3187
mRNA	4.59863	0.456045	Transcript_3191
mRNA	0.0	8.97257	Transcript_3198
mRNA	0.0	10.4084	Transcript_3200
mRNA	4.29838	3.8634199999999996	Transcript_3206
mRNA	0.0	0.0	Transcript_3209
mRNA	0.0	17.8919	Transcript_3212
mRNA	0.4651	0.250114	Transcript_3220
mRNA	6.99797	1.2133399999999999	Transcript_3225
mRNA	5.1016699999999995	8.5706	Transcript_3226
mRNA	0.820363	1.6525299999999998	Transcript_3243
mRNA	0.0	3.6487800000000004	Transcript_3244
mRNA	6.41803	1.6019299999999999	Transcript_3249
mRNA	1.00073	1.4793	Transcript_3257
mRNA	0.0	0.0	Transcript_3260
mRNA	3.5424800000000003	1.07039	Transcript_3281
mRNA	4.7942800000000005	2.22717	Transcript_3292
mRNA	8.76365	2.47148	Transcript_3302
mRNA	2.34445	1.83434	Transcript_3304
mRNA	0.863914	3.71251	Transcript_3305
mRNA	0.5316960000000001	1.24527	Transcript_3310
mRNA	0.0	0.0	Transcript_3312
mRNA	4.85956	0.000137499	Transcript_3315
mRNA	5.23971e-07	7.013439999999999	Transcript_3334
mRNA	2.2713900000000002	0.0	Transcript_3336
mRNA	0.0	3.58705	Transcript_3342
mRNA	0.0	8.404	Transcript_3343
mRNA	2.73578	3.5154099999999997	Transcript_3348
mRNA	0.0	8.83132	Transcript_3350
mRNA	0.0	1.9459300000000002e-05	Transcript_3356
mRNA	0.595581	0.864786	Transcript_3368
mRNA	0.0	22.0631	Transcript_3371
mRNA	0.0	10.5186	Transcript_3373
mRNA	4.0158499999999995e-09	16.8294	Transcript_3375
mRNA	3.10337e-05	1.6131	Transcript_3381
mRNA	0.0	1.1293800000000002e-05	Transcript_3394
mRNA	0.0	0.512791	Transcript_3403
mRNA	0.0	2.1923	Transcript_3404
mRNA	0.0	3.3650599999999997	Transcript_3413
mRNA	0.06740080000000001	1.6972900000000002	Transcript_3414
mRNA	5.56656	17.1458	Transcript_3415
mRNA	0.178976	2.09613	Transcript_3423
mRNA	0.0	3.29826	Transcript_3430
mRNA	0.0	0.42787	Transcript_3432
mRNA	3.4257199999999997	3.5423199999999997	Transcript_3471
mRNA	0.0	0.146279	Transcript_3485
mRNA	0.0	0.8421	Transcript_3488
mRNA	0.0	1.80595	Transcript_3496
mRNA	3.7399199999999997	2.14336	Transcript_3503
mRNA	4.85369	3.63154	Transcript_3545
mRNA	0.0	8.003810000000001	Transcript_3562
mRNA	3.07624e-08	7.11105	Transcript_3564
mRNA	0.785845	2.20238	Transcript_3589
mRNA	0.0	0.0	Transcript_3590
mRNA	0.0	1.11584	Transcript_3593
mRNA	0.0	4.61787	Transcript_3599
mRNA	1.42577	2.0013	Transcript_3605
mRNA	2.39778	3.4831	Transcript_3609
mRNA	0.0	3.54395	Transcript_3624
mRNA	0.553936	1.18736	Transcript_3635
mRNA	1.77508	2.20709	Transcript_3645
mRNA	0.0	3.95931	Transcript_3653
mRNA	3.04668	1.51664	Transcript_3656
mRNA	0.9033549999999999	2.7295599999999998	Transcript_3659
mRNA	0.0	0.0	Transcript_3662
mRNA	3.8162	8.01188	Transcript_3664
mRNA	0.0	4.164630000000001	Transcript_3675
mRNA	0.0	4.6775199999999995	Transcript_3680
mRNA	0.235815	2.5834599999999996	Transcript_3686
mRNA	0.0	1.58451	Transcript_3725
mRNA	0.0	2.7199299999999997	Transcript_3731
mRNA	0.0	3.3150199999999996	Transcript_3732
mRNA	26.9549	46.6811	Transcript_3737
mRNA	0.0	0.0	Transcript_3743
mRNA	1.14435	2.07464	Transcript_3748
mRNA	0.0	0.0	Transcript_3757
mRNA	3.78091	47.6136	Transcript_3759
mRNA	0.0	2.21476	Transcript_3766
mRNA	0.0	6.3604	Transcript_3773
mRNA	0.0	1.1739600000000001	Transcript_3779
mRNA	0.566999	2.05103	Transcript_3791
mRNA	1.8435	2.12804	Transcript_3804
mRNA	2.31243	2.92976	Transcript_3815
mRNA	3.70831	4.48198	Transcript_3819
mRNA	0.0007715630000000001	0.0	Transcript_3826
mRNA	10.3336	2.34327	Transcript_3856
mRNA	2.57992	3.8717699999999997	Transcript_3857
mRNA	1.57794	1.8121900000000002	Transcript_3860
mRNA	3.48991	8.6079	Transcript_3879
mRNA	0.299643	2.35038	Transcript_3881
mRNA	4.8943	4.05048	Transcript_3892
mRNA	0.0	5.83509	Transcript_3914
mRNA	7.56924	14.0276	Transcript_3919
mRNA	0.0	0.753017	Transcript_3920
mRNA	2.64272	5.63997	Transcript_3922
mRNA	0.0	0.0	Transcript_3924
mRNA	3.25418	4.31227	Transcript_3927
mRNA	4.66406	4.922619999999999	Transcript_3928
mRNA	1.53871	4.11474	Transcript_3930
mRNA	0.0	0.0	Transcript_3932
mRNA	0.0	9.55617	Transcript_3942
mRNA	0.0	7.171889999999999	Transcript_3948
mRNA	0.0	0.138371	Transcript_3951
mRNA	0.0	0.0	Transcript_3953
mRNA	3.3155699999999997	7.9775	Transcript_3955
mRNA	0.0	1.4333799999999999	Transcript_3964
mRNA	0.0	7.411639999999999	Transcript_3966
mRNA	0.0	0.00444934	Transcript_3967
mRNA	0.0	1.4419600000000001	Transcript_3970
mRNA	0.32966999999999996	5.43356	Transcript_3972
mRNA	0.0562363	2.1421200000000002	Transcript_3974
mRNA	0.288261	1.23874	Transcript_3978
mRNA	3.05281	4.3038099999999995	Transcript_3982
mRNA	7.31911	20.8519	Transcript_3987
mRNA	6.11578e-08	4.01852	Transcript_3991
mRNA	0.0	2.3452900000000003	Transcript_3997
mRNA	0.0	0.0121564	Transcript_3999
mRNA	0.0	1.35711	Transcript_4000
mRNA	0.222701	21.724	Transcript_4001
mRNA	0.0	5.18846	Transcript_4003
mRNA	1.47518	2.32902	Transcript_4006
mRNA	0.0	1.3959700000000002	Transcript_4008
mRNA	0.00135942	31.6437	Transcript_4012
mRNA	0.0	8.208739999999999	Transcript_4013
mRNA	0.0	3.5779400000000003	Transcript_4015
mRNA	0.0	1.13541	Transcript_4016
mRNA	0.0	0.171377	Transcript_4018
mRNA	9.74285e-06	2.90073	Transcript_4022
mRNA	0.0	6.740130000000001	Transcript_4030
mRNA	2.2694400000000003	4.80269	Transcript_4032
mRNA	0.0	3.60072	Transcript_4034
mRNA	3.54901	4.29151	Transcript_4035
mRNA	0.380298	3.5449699999999997	Transcript_4036
mRNA	2.80848	6.283180000000001	Transcript_4039
mRNA	3.12275	4.82881	Transcript_4040
mRNA	0.0	0.7108939999999999	Transcript_4044
mRNA	0.0	0.0	Transcript_4047
mRNA	0.0	3.02106	Transcript_4048
mRNA	1.655	4.97939	Transcript_4051
mRNA	0.0	1.6050799999999998	Transcript_4053
mRNA	2.62323	2.4931400000000004	Transcript_4055
mRNA	0.0	4.06534	Transcript_4056
mRNA	0.929364	2.44185	Transcript_4058
mRNA	0.407141	0.0	Transcript_4061
mRNA	3.88712	21.3488	Transcript_4063
mRNA	8.701889999999999	2.3755900000000003	Transcript_4065
mRNA	3.00903	0.929148	Transcript_4066
mRNA	2.61956	2.8551900000000003	Transcript_4067
mRNA	0.0	0.874833	Transcript_4071
mRNA	0.0	6.61207	Transcript_4072
mRNA	1.2470399999999999e-09	6.99447	Transcript_4076
mRNA	0.383924	3.3782699999999997	Transcript_4078
mRNA	0.0	28.218000000000004	Transcript_4079
mRNA	0.0	16.5711	Transcript_4080
mRNA	13.7802	9.86984	Transcript_4081
mRNA	6.07616	9.930019999999999	Transcript_4083
mRNA	0.0	1.63968	Transcript_4084
mRNA	1.4379	10.8263	Transcript_4085
mRNA	5.7426	5.53722	Transcript_4087
mRNA	0.0	2.08944	Transcript_4089
mRNA	0.598908	6.69782	Transcript_4091
mRNA	0.0	2.04564	Transcript_4092
mRNA	0.9900040000000001	2.6865200000000002	Transcript_4096
mRNA	0.0	0.145981	Transcript_4097
mRNA	2.06556	0.0	Transcript_4099
mRNA	1.4982	3.6071	Transcript_4101
mRNA	0.0	36.1369	Transcript_4102
mRNA	0.0	2.66922	Transcript_4113
mRNA	1.25472	2.11198	Transcript_4134
mRNA	0.40119099999999996	1.6163100000000001	Transcript_4136
mRNA	0.242934	2.91154	Transcript_4141
mRNA	0.0	0.0	Transcript_4172
mRNA	0.0	3.9765	Transcript_4194
mRNA	0.265787	0.160357	Transcript_4196
mRNA	2.1436	18.9725	Transcript_4199
mRNA	0.8287889999999999	1.64463	Transcript_4201
mRNA	0.0	2.50007	Transcript_4202
mRNA	0.0	9.76693	Transcript_4204
mRNA	0.0	0.614509	Transcript_4205
mRNA	0.0	2.0975900000000003	Transcript_4207
mRNA	2.0430799999999998e-05	6.57799e-09	Transcript_4209
mRNA	0.326272	1.7473900000000002	Transcript_4211
mRNA	0.0	2.66938	Transcript_4213
mRNA	0.0	7.539630000000001	Transcript_4214
mRNA	0.00105413	0.180713	Transcript_4215
mRNA	1.1099600000000001e-06	3.52291	Transcript_4216
mRNA	0.0	26.1129	Transcript_4217
mRNA	2.3628	2.17309	Transcript_4218
mRNA	1.4092099999999998e-06	8.46073	Transcript_4221
mRNA	7.91868	10.7544	Transcript_4225
mRNA	9.25429	5.06732	Transcript_4228
mRNA	1.42921	3.0888299999999997	Transcript_4229
mRNA	0.0	0.0	Transcript_4231
mRNA	4.06588	2.9226400000000003	Transcript_4233
mRNA	1.73131	1.76003	Transcript_4234
mRNA	1.43983	2.82898	Transcript_4236
mRNA	4.40327	6.28488	Transcript_4237
mRNA	0.0	3.6048699999999996	Transcript_4238
mRNA	5.47961	0.0	Transcript_4239
mRNA	0.0	0.0	Transcript_4240
mRNA	6.07792e-07	16.5338	Transcript_4241
mRNA	9.15221	20.1158	Transcript_4242
mRNA	0.0	3.21958	Transcript_4243
mRNA	1.34494	1.0951600000000001	Transcript_4245
mRNA	14.8531	0.59602	Transcript_4246
mRNA	0.000117749	2.43401	Transcript_4247
mRNA	0.0	18.7843	Transcript_4248
mRNA	0.8927700000000001	1.2496	Transcript_4251
mRNA	0.0	4.889940000000001e-06	Transcript_4252
mRNA	5.23451	16.7226	Transcript_4253
mRNA	0.0	9.22074	Transcript_4256
mRNA	0.670118	1.8541900000000002	Transcript_4257
mRNA	0.0	29.4051	Transcript_4258
mRNA	0.0	9.22857	Transcript_4259
mRNA	0.0	14.462	Transcript_4260
mRNA	1.5864	0.5289020000000001	Transcript_4263
mRNA	0.7503340000000001	10.4013	Transcript_4264
mRNA	7.05629	4.61263	Transcript_4268
mRNA	6.40147	5.34006	Transcript_4269
mRNA	0.835735	7.17669	Transcript_4271
mRNA	0.334665	23.0857	Transcript_4272
mRNA	5.72812	3.14629	Transcript_4273
mRNA	0.0	0.0	Transcript_4277
mRNA	0.8274610000000001	6.00345	Transcript_4279
mRNA	15.3502	15.6355	Transcript_4280
mRNA	4.94466	5.01728	Transcript_4281
mRNA	5.353269999999999	4.56344	Transcript_4282
mRNA	0.0	6.11182	Transcript_4285
mRNA	11.722999999999999	10.565	Transcript_4288
mRNA	1.37937	9.06604	Transcript_4289
mRNA	0.0	1.78089	Transcript_4293
mRNA	1.22167	7.408939999999999	Transcript_4294
mRNA	1.3246799999999999	13.497	Transcript_4296
mRNA	1.26436	11.9228	Transcript_4298
mRNA	6.06489	2.14415	Transcript_4300
mRNA	2.17481	1.34511	Transcript_4302
mRNA	0.0	4.51516	Transcript_4304
mRNA	0.0	0.8593219999999999	Transcript_4305
mRNA	0.130444	0.0	Transcript_4306
mRNA	20.5223	3.1857599999999997	Transcript_4307
mRNA	0.676016	4.29075	Transcript_4308
mRNA	4.676019999999999	8.47901	Transcript_4309
mRNA	0.0	3.60569	Transcript_4310
mRNA	0.743755	2.20039	Transcript_4312
mRNA	0.9171290000000001	1.5797000000000002e-08	Transcript_4314
mRNA	0.0	0.0	Transcript_4316
mRNA	2.18879	1.9616900000000002	Transcript_4323
mRNA	0.706711	3.3096	Transcript_4325
mRNA	2.7212099999999997	4.7655400000000006	Transcript_4327
mRNA	0.0	1.30501	Transcript_4329
mRNA	0.0	2.7671799999999998	Transcript_4332
mRNA	0.0	0.0	Transcript_4334
mRNA	2.8652599999999997	4.549180000000001	Transcript_4347
